"date","Rt_lower","Rt_upper","Rt"
2021-08-09,1.12244897959184,1.54081632653061,1.32520278911565
2021-08-08,1.08433734939759,1.5421686746988,1.31033895582329
2021-08-07,1.0625,1.59375,1.3182771875
2021-08-06,1.04918032786885,1.59016393442623,1.30709169398907
2021-08-05,1,1.515625,1.24839895833333
2021-08-04,0.961038961038961,1.4025974025974,1.17621186147186
2021-08-03,0.916666666666667,1.375,1.13787166666667
2021-08-02,0.931506849315068,1.38356164383562,1.15419287671233
2021-08-01,0.914893617021277,1.48936170212766,1.19154283687943
2021-07-31,0.947368421052632,1.47368421052632,1.20501567251462
2021-07-30,0.877551020408163,1.44897959183673,1.15886829931973
2021-07-29,0.826923076923077,1.36538461538462,1.09424974358974
2021-07-28,0.793103448275862,1.27586206896552,1.02459701149425
2021-07-27,0.754098360655738,1.21311475409836,0.975343169398907
2021-07-26,0.773809523809524,1.1547619047619,0.963739444444444
2021-07-25,0.767857142857143,1.25,1.00387238095238
2021-07-24,0.816326530612245,1.36734693877551,1.08321551020408
2021-07-23,0.846153846153846,1.38461538461538,1.10716205128205
2021-07-22,0.804347826086957,1.3695652173913,1.07213913043478
2021-07-21,0.808823529411765,1.25,1.02672696078431
2021-07-20,0.805194805194805,1.22077922077922,1.01011714285714
2021-07-19,0.861538461538462,1.32307692307692,1.09035548717949
2021-07-18,0.925,1.575,1.23819383333333
2021-07-17,1,1.68421052631579,1.33567894736842
2021-07-16,1.02127659574468,1.61702127659574,1.31242978723404
2021-07-15,0.875,1.625,1.23767625
2021-07-14,0.891304347826087,1.47826086956522,1.17151043478261
2021-07-13,0.804878048780488,1.41463414634146,1.10473414634146
2021-07-12,0.816326530612245,1.36734693877551,1.08298095238095
2021-07-11,0.84,1.38,1.1015368
2021-07-10,0.818181818181818,1.51515151515152,1.16869636363636
2021-07-09,0.909090909090909,1.60606060606061,1.23655838383838
2021-07-08,0.914285714285714,1.57214285714269,1.23524685714286
2021-07-07,0.821428571428571,1.60714285714286,1.20036
2021-07-06,0.891304347826087,1.45652173913043,1.17006956521739
2021-07-05,0.806451612903226,1.51612903225806,1.16187010752688
2021-07-04,0.761904761904762,1.66666666666667,1.2125346031746
2021-07-03,0.833333333333333,1.625,1.21176444444444
2021-07-02,0.818181818181818,1.48484848484848,1.13487454545455
2021-07-01,0.692307692307692,1.46153846153846,1.06531076923077
2021-06-30,0.769230769230769,1.35897435897436,1.05533094017094
2021-06-29,0.75,1.46428571428571,1.09077904761905
2021-06-28,0.894736842105263,1.5,1.19742315789474
2021-06-27,0.727272727272727,2,1.29730484848485
2021-06-26,0.8125,1.9375,1.35277083333333
2021-06-25,0.777777777777778,1.77777777777778,1.25233777777778
2021-06-24,0.75,1.5,1.10443083333333
2021-06-23,0.678571428571429,1.35714285714286,0.998611666666667
2021-06-22,0.608695652173913,1.39130434782609,0.978646376811594
2021-06-21,0.71875,1.34375,1.01712666666667
2021-06-20,0.625,1.5625,1.06909541666667
2021-06-19,0.647058823529412,1.58823529411765,1.11715411764706
2021-06-18,0.684210526315789,1.52631578947368,1.07413473684211
2021-06-17,0.555555555555556,1.44444444444444,0.982694074074074
2021-06-16,0.541666666666667,1.25,0.893164444444444
2021-06-15,0.52,1.16,0.8227936
2021-06-14,0.481481481481481,1.11111111111111,0.785547160493827
2021-06-13,0.428571428571429,1.14285714285714,0.769443492063492
2021-06-12,0.484848484848485,1.03030303030303,0.751010909090909
2021-06-11,0.448275862068966,1.03448275862069,0.723402528735632
2021-06-10,0.476190476190476,0.952380952380952,0.716869682539683
2021-06-09,0.5,0.975,0.728169666666667
2021-06-08,0.5,1.05555555555556,0.768580185185185
2021-06-07,0.583333333333333,1.04166666666667,0.808981527777778
2021-06-06,0.58974358974359,1.12820512820513,0.838722564102564
2021-06-05,0.609756097560976,1.14634146341463,0.875850243902439
2021-06-04,0.645833333333333,1.14583333333333,0.892071388888889
2021-06-03,0.617647058823529,1.20588235294118,0.900492156862745
2021-06-02,0.679245283018868,1.15094339622642,0.906430062893082
2021-06-01,0.636363636363636,1.15909090909091,0.895044242424242
2021-05-31,0.651162790697674,1.16279069767442,0.899501705426357
2021-05-30,0.59375,1.21875,0.888135
2021-05-29,0.595744680851064,1.08510638297872,0.84358865248227
2021-05-28,0.549019607843137,1.01960784313725,0.776983267973856
2021-05-27,0.525423728813559,0.932203389830508,0.728431073446328
2021-05-26,0.53030303030303,0.909090909090909,0.70707494949495
2021-05-25,0.528571428571429,0.9,0.709156285714286
2021-05-24,0.554054054054054,0.918918918918919,0.726855225225225
2021-05-23,0.567567567567568,0.932432432432432,0.747292972972973
2021-05-22,0.577464788732394,0.957746478873239,0.760791924882629
2021-05-21,0.577464788732394,0.957746478873239,0.758574366197183
2021-05-20,0.585106382978723,0.904255319148936,0.739117092198582
2021-05-19,0.580357142857143,0.866071428571429,0.72032255952381
2021-05-18,0.584905660377358,0.886792452830189,0.732076918238994
2021-05-17,0.625,0.928571428571429,0.771009523809524
2021-05-16,0.669354838709677,0.959677419354839,0.810063172043011
2021-05-15,0.679611650485437,1.00970873786408,0.844231779935275
2021-05-14,0.710280373831776,1.03738317757009,0.868229034267913
2021-05-13,0.707964601769911,1.02654867256637,0.861878171091445
2021-05-12,0.686440677966102,1,0.839110903954802
2021-05-11,0.681159420289855,0.956521739130435,0.81581231884058
2021-05-10,0.671052631578947,0.934210526315789,0.801986271929825
2021-05-09,0.658536585365854,0.959349593495935,0.806264715447155
2021-05-08,0.669117647058823,0.955882352941177,0.810863333333333
2021-05-07,0.651851851851852,0.933333333333333,0.789493679012346
2021-05-06,0.62987012987013,0.88961038961039,0.755288051948052
2021-05-05,0.622119815668203,0.829493087557604,0.7229755453149
2021-05-04,0.616379310344828,0.818965517241379,0.71741025862069
2021-05-03,0.651376146788991,0.86697247706422,0.75863250764526
2021-05-02,0.696808510638298,0.941489361702128,0.816413085106383
2021-05-01,0.733990147783251,0.970443349753695,0.849335632183908
2021-04-30,0.735042735042735,0.957264957264957,0.844967293447293
2021-04-29,0.707446808510638,0.952127659574468,0.827975567375887
2021-04-28,0.705128205128205,0.918803418803419,0.810768660968661
2021-04-27,0.697452229299363,0.875796178343949,0.785264692144374
2021-04-26,0.699115044247788,0.873156342182891,0.786537404129794
2021-04-25,0.734375,0.9453125,0.836881171875
2021-04-24,0.791044776119403,1.00373134328358,0.895796343283582
2021-04-23,0.800796812749004,1.02390438247012,0.910954714475432
2021-04-22,0.79672131147541,0.99344262295082,0.894766513661202
2021-04-21,0.777777777777778,0.966049382716049,0.871474609053498
2021-04-20,0.783475783475784,0.962962962962963,0.871445299145299
2021-04-19,0.807162534435262,0.988980716253444,0.897097116620753
2021-04-18,0.83728813559322,1.04406779661017,0.940546440677966
